id	name	x	y	plane	type	orientation	sizeX	sizeY	state
23653	Oozing barrier	2130	5293	0	0	3	1	1	closed
23653	Oozing barrier	2130	5296	0	0	3	1	1	closed
23654	Oozing barrier	2131	5293	0	0	3	1	1	closed
23654	Oozing barrier	2131	5296	0	0	3	1	1	closed
1535	Door	2132	4919	0	0	1	1	1	closed
23653	Oozing barrier	2132	5257	0	0	3	1	1	closed
23653	Oozing barrier	2132	5260	0	0	3	1	1	closed
23654	Oozing barrier	2132	5278	0	0	1	1	1	closed
23654	Oozing barrier	2132	5281	0	0	1	1	1	closed
23654	Oozing barrier	2133	5257	0	0	3	1	1	closed
23654	Oozing barrier	2133	5260	0	0	3	1	1	closed
23653	Oozing barrier	2133	5278	0	0	1	1	1	closed
23653	Oozing barrier	2133	5281	0	0	1	1	1	closed
23653	Oozing barrier	2137	5262	0	0	2	1	1	closed
23654	Oozing barrier	2137	5263	0	0	2	1	1	closed
23654	Oozing barrier	2138	5294	0	0	0	1	1	closed
23653	Oozing barrier	2138	5295	0	0	0	1	1	closed
1535	Door	2140	5018	0	9	3	1	1	closed
23653	Oozing barrier	2140	5262	0	0	2	1	1	closed
23654	Oozing barrier	2140	5263	0	0	2	1	1	closed
9562	Cell door	2141	3901	0	0	2	1	1	closed
1535	Door	2141	4922	0	0	2	1	1	closed
23654	Oozing barrier	2141	5294	0	0	0	1	1	closed
23653	Oozing barrier	2141	5295	0	0	0	1	1	closed
1535	Door	2144	5022	0	0	1	1	1	closed
23653	Oozing barrier	2148	5299	0	0	3	1	1	closed
23653	Oozing barrier	2148	5302	0	0	3	1	1	closed
23654	Oozing barrier	2149	5291	0	0	0	1	1	closed
23653	Oozing barrier	2149	5292	0	0	0	1	1	closed
23654	Oozing barrier	2149	5299	0	0	3	1	1	closed
23654	Oozing barrier	2149	5302	0	0	3	1	1	closed
1535	Door	2150	5017	0	0	2	1	1	closed
23653	Oozing barrier	2152	5291	0	0	2	1	1	closed
23654	Oozing barrier	2152	5292	0	0	2	1	1	closed
23653	Oozing barrier	2153	5263	0	0	2	1	1	closed
23654	Oozing barrier	2153	5264	0	0	2	1	1	closed
23653	Oozing barrier	2155	5286	0	0	3	1	1	closed
23653	Oozing barrier	2155	5289	0	0	3	1	1	closed
23653	Oozing barrier	2156	5263	0	0	2	1	1	closed
23654	Oozing barrier	2156	5264	0	0	2	1	1	closed
23654	Oozing barrier	2156	5286	0	0	3	1	1	closed
23654	Oozing barrier	2156	5289	0	0	3	1	1	closed
23653	Oozing barrier	2162	5287	0	0	3	1	1	closed
23653	Oozing barrier	2162	5290	0	0	3	1	1	closed
23653	Oozing barrier	2163	5275	0	0	3	1	1	closed
23653	Oozing barrier	2163	5278	0	0	3	1	1	closed
23654	Oozing barrier	2163	5287	0	0	3	1	1	closed
23654	Oozing barrier	2163	5290	0	0	3	1	1	closed
23654	Oozing barrier	2164	5275	0	0	3	1	1	closed
23654	Oozing barrier	2164	5278	0	0	3	1	1	closed
23654	Oozing barrier	2166	5259	0	0	1	1	1	closed
23653	Oozing barrier	2166	5262	0	0	3	1	1	closed
23653	Oozing barrier	2167	5259	0	0	1	1	1	closed
23654	Oozing barrier	2167	5262	0	0	3	1	1	closed
23653	Oozing barrier	2167	5271	0	0	2	1	1	closed
23654	Oozing barrier	2167	5272	0	0	2	1	1	closed
23653	Oozing barrier	2167	5294	0	0	3	1	1	closed
23653	Oozing barrier	2167	5297	0	0	3	1	1	closed
23654	Oozing barrier	2168	5294	0	0	3	1	1	closed
23654	Oozing barrier	2168	5297	0	0	3	1	1	closed
23653	Oozing barrier	2170	5271	0	0	2	1	1	closed
23654	Oozing barrier	2170	5272	0	0	2	1	1	closed
4638	Door	2191	4950	0	0	2	1	1	closed
4640	Door	2191	4958	0	0	2	1	1	closed
4638	Door	2191	4961	0	0	2	1	1	closed
4638	Door	2191	4969	0	0	2	1	1	closed
4631	Large door	2194	4959	0	0	0	1	1	closed
4632	Large door	2194	4960	0	0	0	1	1	closed
4638	Door	2198	4943	0	0	1	1	1	closed
4638	Door	2198	4976	0	0	3	1	1	closed
1281	Cage door	2203	5474	0	0	2	1	1	closed
4638	Door	2206	4976	0	0	3	1	1	closed
36253	Door	2207	3407	0	0	3	1	1	closed
36253	Door	2207	3413	0	0	2	1	1	closed
4629	Large door	2207	4943	0	0	1	1	1	closed
4633	Large door	2207	4946	0	0	3	1	1	closed
4631	Large door	2207	4973	0	0	1	1	1	closed
4633	Large door	2208	4943	0	0	1	1	1	closed
4629	Large door	2208	4946	0	0	3	1	1	closed
4632	Large door	2208	4973	0	0	1	1	1	closed
4638	Door	2209	4976	0	0	3	1	1	closed
4638	Door	2217	4943	0	0	1	1	1	closed
4638	Door	2217	4976	0	0	3	1	1	closed
4632	Large door	2221	4959	0	0	2	1	1	closed
4631	Large door	2221	4960	0	0	2	1	1	closed
4638	Door	2224	4950	0	0	0	1	1	closed
4640	Door	2224	4958	0	0	0	1	1	closed
4638	Door	2224	4961	0	0	0	1	1	closed
4638	Door	2224	4969	0	0	0	1	1	closed
9562	Cell door	2225	3798	0	0	2	1	1	closed
23728	Portal of Death	2308	5224	0	0	0	1	1	closed
23727	Portal of Death	2308	5225	0	0	0	1	1	closed
23728	Portal of Death	2309	5204	0	0	0	1	1	closed
23727	Portal of Death	2309	5205	0	0	0	1	1	closed
23728	Portal of Death	2311	5224	0	0	0	1	1	closed
23727	Portal of Death	2311	5225	0	0	0	1	1	closed
23728	Portal of Death	2312	5204	0	0	0	1	1	closed
23727	Portal of Death	2312	5205	0	0	0	1	1	closed
1535	Door	2313	9803	0	0	3	1	1	closed
23728	Portal of Death	2315	5186	0	0	0	1	1	closed
23727	Portal of Death	2315	5187	0	0	0	1	1	closed
23728	Portal of Death	2318	5186	0	0	0	1	1	closed
23727	Portal of Death	2318	5187	0	0	0	1	1	closed
12657	Door	2319	3677	0	0	1	1	1	closed
12657	Door	2319	3690	0	0	3	1	1	closed
23728	Portal of Death	2319	5212	0	0	1	1	1	closed
23728	Portal of Death	2319	5215	0	0	1	1	1	closed
23727	Portal of Death	2320	5212	0	0	1	1	1	closed
23727	Portal of Death	2320	5215	0	0	1	1	1	closed
12657	Door	2322	3667	0	0	0	1	1	closed
48279	Doors	2322	6388	0	0	3	1	1	closed
23727	Portal of Death	2323	5188	0	0	3	1	1	closed
23727	Portal of Death	2323	5191	0	0	3	1	1	closed
23727	Portal of Death	2323	5240	0	0	3	1	1	closed
23727	Portal of Death	2323	5243	0	0	3	1	1	closed
48278	Doors	2323	6388	0	0	3	1	1	closed
23728	Portal of Death	2324	5188	0	0	3	1	1	closed
23728	Portal of Death	2324	5191	0	0	3	1	1	closed
23728	Portal of Death	2324	5240	0	0	3	1	1	closed
23728	Portal of Death	2324	5243	0	0	3	1	1	closed
48276	Door	2325	6384	0	0	1	1	1	open
1535	Door	2325	9801	0	0	3	1	1	closed
12657	Door	2326	3672	0	0	3	1	1	closed
21600	Gate	2326	3802	0	0	3	1	1	closed
2200	Kitchen gate	2326	9393	0	0	1	1	1	closed
2199	Kitchen gate	2327	9393	0	0	1	1	1	closed
21505	Door	2328	3804	0	0	2	1	1	closed
21507	Door	2328	3805	0	0	2	1	1	closed
48274	Door	2328	6349	0	0	1	1	1	closed
48274	Door	2330	6373	0	0	1	1	1	closed
48274	Door	2331	6346	0	0	2	1	1	closed
48276	Door	2332	6380	0	0	2	1	1	open
23728	Portal of Death	2333	5193	0	0	0	1	1	closed
23727	Portal of Death	2333	5194	0	0	0	1	1	closed
23728	Portal of Death	2333	5226	0	0	0	1	1	closed
23727	Portal of Death	2333	5227	0	0	0	1	1	closed
23728	Portal of Death	2333	5237	0	0	0	1	1	closed
23727	Portal of Death	2333	5238	0	0	0	1	1	closed
21343	Door	2336	3805	0	0	2	1	1	open
23728	Portal of Death	2336	5193	0	0	0	1	1	closed
23727	Portal of Death	2336	5194	0	0	0	1	1	closed
23728	Portal of Death	2336	5226	0	0	0	1	1	closed
23727	Portal of Death	2336	5227	0	0	0	1	1	closed
23728	Portal of Death	2336	5237	0	0	0	1	1	closed
23727	Portal of Death	2336	5238	0	0	0	1	1	closed
12657	Door	2337	3675	0	0	2	1	1	closed
21340	Door	2339	3801	0	0	3	1	1	closed
23728	Portal of Death	2340	5221	0	0	1	1	1	closed
23728	Portal of Death	2340	5224	0	0	1	1	1	closed
23727	Portal of Death	2341	5221	0	0	1	1	1	closed
23727	Portal of Death	2341	5224	0	0	1	1	1	closed
48274	Door	2342	6388	0	0	2	1	1	closed
12723	Colony gate	2343	3662	0	0	1	1	1	closed
21343	Door	2343	3812	0	0	2	1	1	open
12725	Colony gate	2344	3662	0	0	1	1	1	closed
23728	Portal of Death	2344	5187	0	0	0	1	1	closed
23727	Portal of Death	2344	5188	0	0	0	1	1	closed
48279	Doors	2344	6359	0	0	2	1	1	closed
48278	Doors	2344	6360	0	0	2	1	1	closed
21341	Door	2345	3807	0	0	2	1	1	closed
21341	Door	2347	3801	0	0	3	1	1	closed
23728	Portal of Death	2347	5187	0	0	0	1	1	closed
23727	Portal of Death	2347	5188	0	0	0	1	1	closed
48274	Door	2348	6341	0	0	0	1	1	closed
48274	Door	2349	6343	0	0	3	1	1	closed
48274	Door	2349	6382	0	0	3	1	1	closed
48274	Door	2349	6389	0	0	1	1	1	closed
48274	Door	2350	6341	0	0	2	1	1	closed
48290	Doors	2350	6359	0	0	2	1	1	closed
48289	Doors	2350	6360	0	0	2	1	1	closed
12657	Door	2351	3679	0	0	2	1	1	closed
48278	Doors	2351	6385	0	0	0	1	1	closed
48279	Doors	2351	6386	0	0	0	1	1	closed
21341	Door	2352	3801	0	0	2	1	1	closed
23727	Portal of Death	2352	5245	0	0	2	1	1	closed
23728	Portal of Death	2352	5246	0	0	2	1	1	closed
48279	Doors	2352	6359	0	0	2	1	1	closed
48278	Doors	2352	6360	0	0	2	1	1	closed
21343	Door	2354	3794	0	0	0	1	1	open
23728	Portal of Death	2355	5218	0	0	1	1	1	closed
23728	Portal of Death	2355	5221	0	0	1	1	1	closed
23727	Portal of Death	2355	5245	0	0	2	1	1	closed
23728	Portal of Death	2355	5246	0	0	2	1	1	closed
23727	Portal of Death	2356	5218	0	0	1	1	1	closed
23727	Portal of Death	2356	5221	0	0	1	1	1	closed
48274	Door	2358	6357	0	0	3	1	1	closed
48274	Door	2358	6362	0	0	1	1	1	closed
23728	Portal of Death	2359	5188	0	0	0	1	1	closed
23727	Portal of Death	2359	5189	0	0	0	1	1	closed
23727	Portal of Death	2359	5232	0	0	3	1	1	closed
23727	Portal of Death	2359	5235	0	0	3	1	1	closed
23728	Portal of Death	2360	5193	0	0	0	1	1	closed
23727	Portal of Death	2360	5194	0	0	0	1	1	closed
23728	Portal of Death	2360	5232	0	0	3	1	1	closed
23728	Portal of Death	2360	5235	0	0	3	1	1	closed
23727	Portal of Death	2361	5204	0	0	3	1	1	closed
23727	Portal of Death	2361	5207	0	0	3	1	1	closed
23728	Portal of Death	2362	5188	0	0	0	1	1	closed
23727	Portal of Death	2362	5189	0	0	0	1	1	closed
23728	Portal of Death	2362	5204	0	0	3	1	1	closed
23728	Portal of Death	2362	5207	0	0	3	1	1	closed
23728	Portal of Death	2363	5193	0	0	0	1	1	closed
23727	Portal of Death	2363	5194	0	0	0	1	1	closed
23728	Portal of Death	2365	5218	0	0	1	1	1	closed
23728	Portal of Death	2365	5221	0	0	1	1	1	closed
23727	Portal of Death	2366	5218	0	0	1	1	1	closed
23727	Portal of Death	2366	5221	0	0	1	1	1	closed
4428	Large door	2372	3119	0	0	1	1	1	closed
4427	Large door	2373	3119	0	0	1	1	1	closed
4251	Door	2373	3613	0	0	1	1	1	open
1560	Gate	2380	3425	0	0	3	1	1	closed
1558	Gate	2381	3425	0	0	3	1	1	closed
48274	Door	2381	6435	0	0	3	1	1	closed
2394	Gate	2383	3488	0	0	0	1	1	closed
1568	Gate	2383	4445	0	0	0	1	1	closed
1569	Gate	2383	4446	0	0	0	1	1	closed
48278	Doors	2383	6407	0	0	0	1	1	closed
48279	Doors	2383	6408	0	0	0	1	1	closed
1558	Gate	2384	3436	0	0	0	1	1	closed
1560	Gate	2384	3437	0	0	0	1	1	closed
48289	Doors	2385	6427	0	0	0	1	1	closed
48290	Doors	2385	6428	0	0	0	1	1	closed
21403	Gate	2388	3798	0	0	0	1	1	closed
21405	Gate	2388	3799	0	0	0	1	1	closed
21399	Large door	2390	3793	0	0	2	1	1	closed
21399	Large door	2390	3804	0	0	2	1	1	closed
48279	Doors	2391	6411	0	0	3	1	1	closed
48278	Doors	2392	6411	0	0	3	1	1	closed
21402	Large door	2393	3799	0	0	2	1	1	open
21402	Large door	2395	3802	0	0	0	1	1	open
23378	Door	2399	5542	0	0	0	1	1	closed
48278	Doors	2405	6407	0	0	0	1	1	closed
48279	Doors	2405	6408	0	0	0	1	1	closed
21399	Large door	2407	3806	0	0	1	1	1	closed
21402	Large door	2407	3809	0	0	0	1	1	open
21399	Large door	2410	3821	0	0	3	1	1	closed
21405	Gate	2412	3797	0	0	3	1	1	closed
48274	Door	2412	6409	0	0	0	1	1	closed
21403	Gate	2413	3797	0	0	3	1	1	closed
48279	Doors	2413	6432	0	0	2	1	1	closed
48278	Doors	2413	6433	0	0	2	1	1	closed
21401	Large door	2414	3802	0	0	1	1	1	open
21400	Large door	2414	3808	0	0	0	1	1	closed
21402	Large door	2414	3816	0	0	1	1	1	open
21403	Gate	2415	3823	0	0	1	1	1	closed
21405	Gate	2416	3823	0	0	1	1	1	closed
48279	Doors	2417	6413	0	0	2	1	1	closed
48278	Doors	2417	6414	0	0	2	1	1	closed
48276	Door	2417	6441	0	0	0	1	1	open
21399	Large door	2421	3821	0	0	3	1	1	closed
48274	Door	2422	6442	0	0	3	1	1	closed
48278	Doors	2423	6439	0	0	1	1	1	closed
48279	Doors	2424	6439	0	0	1	1	1	closed
4423	Large door	2426	3088	0	0	3	1	1	closed
4424	Large door	2427	3088	0	0	3	1	1	closed
48274	Door	2432	6429	0	0	2	1	1	closed
10264	Door	2433	3347	0	0	2	1	1	closed
10262	Door	2433	3348	0	0	2	1	1	closed
48274	Door	2435	6431	0	0	1	1	1	closed
10260	Door	2436	3345	0	0	1	1	1	closed
23338	Door	2440	5421	0	0	0	1	1	closed
1535	Door	2441	6091	0	0	3	1	1	closed
25418	Door	2442	3183	0	0	1	1	1	closed
23338	Door	2442	5425	0	0	0	1	1	closed
1517	Large door	2444	3099	0	0	3	1	1	closed
30387	Large door	2445	3089	0	0	0	1	1	closed
30388	Large door	2445	3090	0	0	0	1	1	closed
23340	Large door	2445	5429	0	0	1	1	1	closed
7323	Door	2446	4956	0	0	2	1	1	closed
23338	Door	2446	5426	0	0	2	1	1	closed
23342	Large door	2446	5429	0	0	1	1	1	closed
7302	Door	2447	4979	0	0	0	1	1	closed
16774	Door	2451	4644	0	0	1	1	1	closed
7354	Door	2452	4943	0	0	1	1	1	closed
1535	Door	2453	6089	0	0	3	1	1	closed
1524	Large door	2456	3307	0	0	2	1	1	closed
1521	Large door	2456	3308	0	0	2	1	1	closed
7317	Door	2463	4963	0	0	2	1	1	closed
12047	Magic door	2465	4434	0	0	3	1	1	closed
12045	Magic door	2466	4434	0	0	3	1	1	closed
1535	Door	2467	3301	0	0	0	1	1	closed
12047	Magic door	2469	4437	0	0	2	1	1	closed
12045	Magic door	2469	4438	0	0	2	1	1	closed
1535	Door	2470	3285	0	0	0	1	1	closed
1535	Door	2470	3322	0	0	1	1	1	closed
1535	Door	2471	3307	0	0	2	1	1	closed
7274	Door	2472	4972	0	0	0	1	1	closed
8810	Gate	2474	3364	0	0	1	1	1	closed
8811	Gate	2475	3364	0	0	1	1	1	closed
1535	Door	2476	3317	0	0	1	1	1	closed
7326	Door	2478	4940	0	0	2	1	1	closed
7320	Door	2480	4956	0	0	2	1	1	closed
1535	Door	2482	3287	0	0	3	1	1	closed
1535	Door	2483	3295	0	0	0	1	1	closed
1535	Door	2483	3307	0	0	0	1	1	closed
1535	Door	2487	3295	0	0	2	1	1	closed
1535	Door	2487	3301	0	0	2	1	1	closed
1535	Door	2488	3322	0	0	1	1	1	closed
74	Large door	2495	5435	0	0	2	1	1	closed
73	Large door	2495	5436	0	0	2	1	1	closed
1535	Door	2500	3328	0	0	1	1	1	closed
1517	Large door	2500	3849	0	0	3	1	1	closed
1517	Large door	2500	3871	0	0	1	1	1	closed
2184	Door	2502	3250	0	0	1	1	1	closed
1535	Door	2502	3309	0	0	2	1	1	closed
1535	Door	2502	3319	0	0	2	1	1	closed
2788	City gate	2504	3062	0	0	0	1	1	closed
2789	City gate	2504	3063	0	0	0	1	1	closed
1517	Large door	2504	3853	0	0	2	1	1	closed
1517	Large door	2504	3867	0	0	2	1	1	closed
1517	Large door	2505	3860	0	0	0	1	1	closed
1535	Door	2506	3328	0	0	1	1	1	closed
1517	Large door	2506	3851	0	0	1	1	1	closed
1517	Large door	2506	3869	0	0	3	1	1	closed
1535	Door	2508	3323	0	0	1	1	1	closed
1535	Door	2510	3380	0	0	1	1	1	closed
1517	Large door	2510	3860	0	0	2	1	1	closed
1535	Door	2511	3309	0	0	0	1	1	closed
15204	Door	2511	10258	0	0	0	1	1	closed
1535	Door	2512	3328	0	0	1	1	1	closed
4696	Door	2512	3850	0	0	3	1	1	closed
15204	Door	2512	10251	0	0	0	1	1	closed
1558	Gate	2513	3494	0	0	0	1	1	closed
1560	Gate	2513	3495	0	0	0	1	1	closed
4696	Door	2513	3868	0	0	1	1	1	closed
1991	Door	2515	9575	0	0	1	1	1	closed
15204	Door	2516	10251	0	0	2	1	1	closed
2039	Gate	2517	3356	0	0	1	1	1	closed
4696	Door	2517	3858	0	0	3	1	1	closed
2041	Gate	2518	3356	0	0	1	1	1	closed
15204	Door	2518	10260	0	0	1	1	1	closed
1535	Door	2519	3275	0	0	0	1	1	closed
1535	Door	2520	3332	0	0	0	1	1	closed
1543	Door	2520	3432	0	0	2	1	1	closed
1535	Door	2521	3314	0	0	2	1	1	closed
1535	Door	2521	3381	0	0	1	1	1	closed
1535	Door	2524	3254	0	0	1	1	1	closed
1535	Door	2524	3435	0	0	3	1	1	closed
1540	Door	2524	3495	0	0	2	1	1	closed
2546	Door	2525	3311	0	0	1	1	1	closed
15204	Door	2525	10256	0	0	2	1	1	closed
15204	Door	2525	10261	0	0	1	1	1	closed
2548	Door	2526	3311	0	0	1	1	1	closed
15204	Door	2527	10248	0	0	2	1	1	closed
1558	Gate	2528	3495	0	0	0	1	1	closed
1560	Gate	2528	3496	0	0	0	1	1	closed
2528	Door	2530	3314	0	0	0	1	1	closed
1535	Door	2531	3276	0	0	1	1	1	closed
2537	Door	2531	3328	0	0	1	1	1	closed
17093	Large door	2532	3091	0	0	2	1	1	closed
17091	Large door	2532	3092	0	0	2	1	1	closed
4247	Door	2534	3898	0	0	3	1	1	closed
17089	Large door	2536	3083	0	0	2	1	1	closed
17089	Large door	2536	3100	0	0	2	1	1	closed
17089	Large door	2537	3089	0	0	1	1	1	closed
17089	Large door	2537	3094	0	0	3	1	1	closed
4247	Door	2537	3894	0	0	0	1	1	closed
17091	Large door	2539	3091	0	0	0	1	1	closed
17093	Large door	2539	3092	0	0	0	1	1	closed
4247	Door	2539	3899	0	0	2	1	1	closed
2526	Door	2539	9672	0	0	2	1	1	closed
2002	Door	2540	9900	0	0	1	1	1	closed
1535	Door	2541	3280	0	0	3	1	1	closed
4247	Door	2542	3895	0	0	1	1	1	closed
2002	Door	2542	9892	0	0	1	1	1	closed
2116	Gate	2545	3569	0	0	2	1	1	closed
2115	Gate	2545	3570	0	0	2	1	1	closed
1535	Door	2546	3325	0	0	2	1	1	closed
4247	Door	2547	3895	0	0	2	1	1	closed
2787	City gate	2549	3028	0	0	3	1	1	closed
2786	City gate	2550	3028	0	0	3	1	1	closed
1540	Door	2551	3082	0	0	1	1	1	closed
1535	Door	2551	3098	0	0	3	1	1	closed
1535	Door	2551	3308	0	0	2	1	1	closed
2036	Door	2551	3320	0	0	1	1	1	closed
2036	Door	2551	3328	0	0	3	1	1	closed
1551	Door	2551	3569	0	0	0	1	1	closed
1549	Door	2551	3570	0	0	0	1	1	closed
4247	Door	2551	3893	0	0	1	1	1	closed
1535	Door	2552	3314	0	0	2	1	1	closed
15605	Gate	2555	3474	0	0	0	1	1	closed
15604	Gate	2555	3475	0	0	0	1	1	closed
1525	Large door	2561	3098	0	0	3	1	1	open
1522	Large door	2561	3099	0	0	1	1	1	open
2438	Gate	2561	4577	0	0	0	1	1	closed
2439	Gate	2561	4578	0	0	0	1	1	closed
1540	Door	2563	3082	0	0	2	1	1	closed
1535	Door	2564	3310	0	0	0	1	1	closed
1521	Large door	2564	9881	0	0	1	1	1	closed
1535	Door	2565	3188	0	0	2	1	1	closed
1540	Door	2565	3272	0	0	3	1	1	closed
1540	Door	2565	3320	0	0	0	1	1	closed
11723	Door	2565	3356	0	0	0	1	1	closed
1535	Door	2565	9612	0	0	1	1	1	closed
1524	Large door	2565	9881	0	0	1	1	1	closed
1540	Door	2566	3317	0	0	1	1	1	closed
2002	Door	2566	9901	0	0	1	1	1	closed
1535	Door	2567	3162	0	0	2	1	1	closed
1535	Door	2567	3245	0	0	1	1	1	closed
46863	Door	2567	3271	0	0	2	1	1	closed
15604	Gate	2567	3456	0	0	3	1	1	closed
15759	Door	2567	5192	0	0	0	1	1	closed
15759	Door	2567	5198	0	0	0	1	1	closed
15605	Gate	2568	3456	0	0	3	1	1	closed
2002	Door	2568	9893	0	0	1	1	1	closed
1535	Door	2569	3150	0	0	1	1	1	closed
1535	Door	2569	3239	0	0	3	1	1	closed
1540	Door	2569	3273	0	0	1	1	1	closed
1540	Door	2569	3322	0	0	0	1	1	closed
46863	Door	2570	3271	0	0	0	1	1	closed
1535	Door	2570	3333	0	0	2	1	1	closed
1540	Door	2571	3322	0	0	2	1	1	closed
13094	Large door	2571	5204	0	0	3	1	1	closed
1522	Large door	2572	3098	0	0	3	1	1	open
1525	Large door	2572	3099	0	0	1	1	1	open
1543	Door	2572	3288	0	0	3	1	1	closed
1543	Door	2572	3305	0	0	1	1	1	closed
13096	Large door	2572	5204	0	0	3	1	1	closed
46863	Door	2573	3271	0	0	3	1	1	closed
1543	Door	2573	3295	0	0	3	1	1	closed
1535	Door	2573	3302	0	0	3	1	1	closed
9563	Cell door	2573	9705	0	0	0	1	1	closed
9563	Cell door	2573	9708	0	0	0	1	1	closed
9563	Cell door	2573	9711	0	0	0	1	1	closed
35795	Cell door	2573	9714	0	0	0	1	1	closed
1535	Door	2574	3250	0	0	0	1	1	closed
1535	Door	2574	3285	0	0	0	1	1	closed
1535	Door	2574	3293	0	0	2	1	1	closed
1543	Door	2574	3303	0	0	2	1	1	closed
1535	Door	2574	3308	0	0	0	1	1	closed
1535	Door	2574	3333	0	0	0	1	1	closed
1535	Door	2575	9648	0	0	2	1	1	closed
1535	Door	2575	9651	0	0	2	1	1	closed
2000	Door	2575	9861	0	0	3	1	1	closed
2546	Door	2576	3298	0	0	0	1	1	closed
2548	Door	2576	3299	0	0	0	1	1	closed
1540	Door	2576	3320	0	0	0	1	1	closed
15759	Door	2576	5192	0	0	2	1	1	closed
15759	Door	2576	5198	0	0	2	1	1	closed
1521	Large door	2576	9882	0	0	1	1	1	closed
1521	Large door	2576	9884	0	0	1	1	1	closed
1535	Door	2577	3287	0	0	3	1	1	closed
1535	Door	2577	3306	0	0	1	1	1	closed
1524	Large door	2577	9882	0	0	1	1	1	closed
1524	Large door	2577	9884	0	0	1	1	1	closed
1535	Door	2578	3195	0	0	3	1	1	closed
1535	Door	2578	3333	0	0	0	1	1	closed
6108	Door	2578	3464	0	0	3	1	1	closed
48267	Doors	2578	6388	0	0	3	1	1	closed
1535	Door	2579	3285	0	0	2	1	1	closed
1535	Door	2579	3308	0	0	2	1	1	closed
1991	Door	2579	4455	0	0	1	1	1	closed
48266	Doors	2579	6388	0	0	3	1	1	closed
48264	Door	2581	6384	0	0	1	1	1	open
1535	Door	2582	9648	0	0	0	1	1	closed
1535	Door	2582	9651	0	0	0	1	1	closed
1521	Large door	2582	9875	0	0	0	1	1	closed
1524	Large door	2582	9876	0	0	0	1	1	closed
1733	Magic guild door	2584	3087	0	0	2	1	1	closed
1732	Magic guild door	2584	3088	0	0	2	1	1	closed
1536	Door	2584	3193	0	0	1	1	1	open
1535	Door	2584	3339	0	0	3	1	1	closed
48262	Door	2584	6349	0	0	1	1	1	closed
81	Door	2585	3141	0	0	0	1	1	closed
48262	Door	2586	6373	0	0	1	1	1	closed
48262	Door	2587	6346	0	0	2	1	1	closed
48264	Door	2588	6380	0	0	2	1	1	open
2815	Gate	2588	9408	0	0	3	1	1	closed
79	Prison Gate	2589	3142	0	0	3	1	1	closed
2814	Gate	2589	9408	0	0	3	1	1	closed
1535	Door	2590	3192	0	0	3	1	1	closed
2054	Door	2592	3339	0	0	3	1	1	closed
2155	Gate	2592	9490	0	0	3	1	1	closed
2154	Gate	2593	9490	0	0	3	1	1	closed
17089	Large door	2594	3102	0	0	1	1	1	closed
1521	Large door	2594	3180	0	0	1	1	1	closed
21243	Door	2594	3266	0	0	1	1	1	closed
167	Gate	2594	3361	0	0	2	1	1	closed
166	Gate	2594	3362	0	0	2	1	1	closed
79	Prison Gate	2595	3142	0	0	3	1	1	closed
1524	Large door	2595	3180	0	0	1	1	1	closed
1540	Door	2595	3188	0	0	1	1	1	closed
1535	Door	2595	9644	0	0	2	1	1	closed
37	Gate	2595	9657	0	0	2	1	1	closed
1732	Magic guild door	2597	3087	0	0	0	1	1	closed
1733	Magic guild door	2597	3088	0	0	0	1	1	closed
1536	Door	2598	3404	0	9	2	1	1	open
48262	Door	2598	6388	0	0	2	1	1	closed
1535	Door	2598	9648	0	0	3	1	1	closed
1535	Door	2599	3192	0	0	3	1	1	closed
79	Prison Gate	2600	3142	0	0	3	1	1	closed
48267	Doors	2600	6359	0	0	2	1	1	closed
48266	Doors	2600	6360	0	0	2	1	1	closed
11728	Door	2601	9482	0	0	3	1	1	closed
1535	Door	2602	9638	0	0	0	1	1	closed
1540	Door	2603	3082	0	0	3	1	1	closed
4696	Door	2603	3874	0	0	3	1	1	closed
4696	Door	2604	3878	0	0	1	1	1	closed
48262	Door	2604	6341	0	0	0	1	1	closed
2002	Door	2604	9900	0	0	1	1	1	closed
1535	Door	2605	3182	0	0	0	1	1	closed
48262	Door	2605	6343	0	0	3	1	1	closed
48262	Door	2605	6382	0	0	3	1	1	closed
48262	Door	2605	6389	0	0	1	1	1	closed
82	Door	2606	3152	0	9	0	1	1	closed
48262	Door	2606	6341	0	0	2	1	1	closed
48290	Doors	2606	6359	0	0	2	1	1	closed
48289	Doors	2606	6360	0	0	2	1	1	closed
2002	Door	2606	9892	0	0	1	1	1	closed
48266	Doors	2607	6385	0	0	0	1	1	closed
48267	Doors	2607	6386	0	0	0	1	1	closed
1535	Door	2608	3181	0	0	3	1	1	closed
1517	Large door	2608	3875	0	0	0	1	1	closed
48267	Doors	2608	6359	0	0	2	1	1	closed
48266	Doors	2608	6360	0	0	2	1	1	closed
1535	Door	2609	3143	0	0	0	1	1	closed
1535	Door	2609	3191	0	0	3	1	1	closed
1535	Door	2609	3474	0	0	0	1	1	closed
1517	Large door	2609	3875	0	0	2	1	1	closed
1535	Door	2610	3307	0	0	1	1	1	closed
40178	Door	2610	3316	0	0	2	1	1	closed
1535	Door	2610	3324	0	0	2	1	1	closed
1536	Door	2611	3084	0	9	1	1	1	open
20925	Door	2611	3394	0	0	3	1	1	closed
1535	Door	2611	3398	0	0	1	1	1	closed
1517	Large door	2611	3866	0	0	2	1	1	closed
1517	Large door	2611	3883	0	0	2	1	1	closed
1535	Door	2612	3182	0	0	2	1	1	closed
